0.0,0.0,20.8,black
0.0,0.0,13.600000000000001,black
-42.43524478543749,-24.500000000000007,16.8,black
-40.89543020069161,-13.287730758122732,23.6,black
0.0,0.0,17.2,black
0.0,0.0,5.2,black
27.5775999522832,-23.140353948715426,17.2,black
-5.143516556418883e-15,-28.0,14.4,black
-11.612804395893281,-28.742699491570406,20.400000000000002,black
0.0,0.0,1.6,black
31.00985648593498,11.286664729747068,17.2,black
-181.3273374164842,-163.2678679515614,58.0,blue
-125.00000000000011,-216.5063509461096,102.0,blue
-220.1644552918668,-98.02353098126785,77.60000000000001,blue
-115.02053288254324,-216.32216025043712,102.0,blue
-96.80332105204042,-217.42381891893902,64.8,blue
-191.50767926021467,-129.17356070174247,76.80000000000001,blue
-125.49999999999994,217.37237634989413,52.0,green
-8.550376692112733,244.85075261967847,102.0,green
-10.742496956595302,153.62486374001293,79.60000000000001,green
-38.22365950474751,153.30672475160745,93.60000000000001,green
-220.83647796503186,127.49999999999999,67.60000000000001,green
-104.99999999999996,181.86533479473212,81.2,green
-117.30746418436736,85.22886158240863,34.4,green
-104.77438037890592,124.86524422839342,78.4,green
-24.807362023529915,86.5135526344487,87.2,green
-19.65135109431887,186.97011632923537,27.6,green
-116.42894757090095,218.97100302901387,102.0,green
199.01818061623706,144.59517206394838,102.0,orange
227.47281895300762,101.27742412587425,102.0,orange
220.73689821473175,117.3678906964727,102.0,orange
219.104427157463,126.49999999999999,102.0,orange
193.57667988189715,70.45614952508775,102.0,orange
225.64572803772242,100.46395083972266,102.0,orange
227.47281895300762,101.27742412587425,102.0,orange
219.104427157463,126.49999999999999,102.0,orange
225.89649854550493,64.77477861699481,101.2,orange
252.84587923583123,8.829572665732746,102.0,red
236.85562600352569,8.27118071849273,89.60000000000001,red
245.85014344669756,8.585276188815238,102.0,red
250.84709758179304,8.759773672327743,57.2,red
254.37883281625517,-17.787900804752038,82.80000000000001,red
227.49059094582006,40.11272904106091,25.200000000000003,red
199.87816540381914,6.979899340500194,53.6,red
212.8702461550674,7.4335927976327065,71.60000000000001,red
250.5378213916173,35.21079454289656,83.60000000000001,red
224.0,0.0,84.80000000000001,red
16.532284277357675,-236.42267991157837,102.0,violet
32.993153756716694,-187.11347307231955,99.60000000000001,violet
-4.500576986866523e-14,-245.0,97.60000000000001,violet
48.65133565135571,-228.8865385717105,86.4,violet
13.742025327592668,-196.5201179011854,102.0,violet
34.6541021390563,-246.57674911665103,102.0,violet
16.532284277357675,-236.42267991157837,102.0,violet
13.183973537639666,-188.53960549910678,102.0,violet
16.532284277357675,-236.42267991157837,102.0,violet
-8.620175685517689,-246.84953427371664,102.0,violet
12.21600407021681,4.446261863233693,96.80000000000001,white
0.0,0.0,99.2,white
12.361266300024978,6.572601879002471,94.4,white
23.070280702519653,6.61529653960798,102.0,white
-0.9676875823986711,-3.881182905103986,101.2,white
2.0,0.0,100.0,white
17.409789023655875,11.743050972885685,99.60000000000001,white
10.706089701741732,11.890317207638308,98.0,white
12.21600407021681,4.446261863233693,96.80000000000001,white
8.344654691101088,3.371459340743208,92.80000000000001,white
192.27715522286348,161.33969003132134,102.0,yellow
135.12941237946725,216.25226451988863,101.60000000000001,yellow
135.7783932795613,186.88292570061287,99.2,yellow
120.22647424621056,178.24307809933399,101.60000000000001,yellow
106.39176641105846,118.16002725090569,99.60000000000001,yellow
154.91181393445598,184.6167107916737,102.0,yellow
127.50000000000003,220.83647796503183,102.0,yellow
153.2193774721327,147.9622329077664,99.2,yellow
139.23903296421597,206.43035556620538,100.80000000000001,yellow
181.3273374164842,163.2678679515614,102.0,yellow
